date,r_fighter,b_fighter,winner,weight_class
05/26/2012,Darren Elkins,Diego Brandao,Red,Featherweight
05/26/2012,Jamie Varner,Edson Barboza,Red,Lightweight
05/26/2012,CB Dollaway,Jason Miller,Red,Middleweight
05/26/2012,Dan Hardy,Duane Ludwig,Red,Welterweight
05/26/2012,Paul Sass,Jacob Volkmann,Red,Lightweight
05/26/2012,Glover Teixeira,Kyle Kingsbury,Red,Light Heavyweight
05/26/2012,Mike Brown,Daniel Pineda,Red,Featherweight
05/15/2012,Chan Sung Jung,Dustin Poirier,Red,Featherweight
05/15/2012,Amir Sadollah,Jorge Lopez,Red,Welterweight
05/15/2012,Donald Cerrone,Jeremy Stephens,Red,Lightweight
05/15/2012,Yves Jabouin,Jeff Hougland,Red,Bantamweight
05/15/2012,Igor Pokrajac,Fabio Maldonado,Red,Light Heavyweight
05/15/2012,Tom Lawlor,Jason MacDonald,Red,Middleweight
05/15/2012,Brad Tavares,Dongi Yang,Red,Middleweight
05/15/2012,Cody McKenzie,Marcus LeVesseur,Red,Lightweight
05/15/2012,TJ Grant,Carlo Prater,Red,Lightweight
05/15/2012,Rafael Dos Anjos,Kamal Shalorus,Red,Lightweight
05/15/2012,Johnny Eduardo,Jeff Curran,Red,Bantamweight
05/15/2012,Francisco Rivera,Alex Soto,Red,Bantamweight
05/05/2012,Nate Diaz,Jim Miller,Red,Lightweight
05/05/2012,Johny Hendricks,Josh Koscheck,Red,Welterweight
05/05/2012,Alan Belcher,Rousimar Palhares,Red,Middleweight
05/05/2012,Lavar Johnson,Pat Barry,Red,Heavyweight
05/05/2012,Michael Johnson,Tony Ferguson,Red,Lightweight
05/05/2012,John Dodson,Tim Elliott,Red,Flyweight
05/05/2012,John Hathaway,Pascal Krauss,Red,Welterweight
05/05/2012,Louis Gaudinot,John Lineker,Red,Flyweight
05/05/2012,Danny Castillo,John Cholish,Red,Lightweight
05/05/2012,Dennis Bermudez,Pablo Garza,Red,Featherweight
05/05/2012,Roland Delorme,Nick Denis,Red,Bantamweight
05/05/2012,Karlos Vemola,Mike Massenzio,Red,Middleweight
04/21/2012,Jon Jones,Rashad Evans,Red,UFC Light Heavyweight Title
04/21/2012,Rory MacDonald,Che Mills,Red,Welterweight
04/21/2012,Ben Rothwell,Brendan Schaub,Red,Heavyweight
04/21/2012,Michael McDonald,Miguel Torres,Red,Bantamweight
04/21/2012,Eddie Yagin,Mark Hominick,Red,Featherweight
04/21/2012,Mark Bocek,John Alessio,Red,Lightweight
04/21/2012,Travis Browne,Chad Griggs,Red,Heavyweight
04/21/2012,Matt Brown,Stephen Thompson,Red,Welterweight
04/21/2012,Anthony Njokuani,John Makdessi,Red,Lightweight
04/21/2012,Mac Danzig,Efrain Escudero,Red,Lightweight
04/21/2012,Chris Clements,Keith Wisniewski,Red,Welterweight
04/21/2012,Marcus Brimage,Maximo Blanco,Red,Featherweight
04/14/2012,Alexander Gustafsson,Thiago Silva,Red,Light Heavyweight
04/14/2012,Brian Stann,Alessio Sakara,Red,Middleweight
04/14/2012,Siyar Bahadurzada,Paulo Thiago,Red,Welterweight
04/14/2012,Dennis Siver,Diego Nunes,Red,Featherweight
04/14/2012,John Maguire,DaMarques Johnson,Red,Welterweight
04/14/2012,Brad Pickett,Damacio Page,Red,Bantamweight
04/14/2012,James Head,Papy Abedi,Red,Welterweight
04/14/2012,Cyrille Diabate,Tom DeBlass,Red,Light Heavyweight
04/14/2012,Francis Carmont,Magnus Cedenblad,Red,Middleweight
04/14/2012,Reza Madadi,Yoislandy Izquierdo,Red,Lightweight
04/14/2012,Simeon Thoresen,Besam Yousef,Red,Welterweight
04/14/2012,Jason Young,Eric Wisely,Red,Featherweight
03/02/2012,Martin Kampmann,Thiago Alves,Red,Welterweight
03/02/2012,Joseph Benavidez,Yasuhiro Urushitani,Red,Flyweight
03/02/2012,Constantinos Philippou,Court McGee,Red,Middleweight
03/02/2012,James Te Huna,Aaron Rosa,Red,Light Heavyweight
03/02/2012,Anthony Perosh,Nick Penner,Red,Light Heavyweight
03/02/2012,Steven Siler,Cole Miller,Red,Featherweight
03/02/2012,Andrew Craig,Kyle Noke,Red,Middleweight
03/02/2012,TJ Waldburger,Jake Hecht,Red,Welterweight
03/02/2012,Daniel Pineda,Mackens Semerzier,Red,Featherweight
03/02/2012,Shawn Jordan,Oli Thompson,Red,Heavyweight
02/25/2012,Benson Henderson,Frankie Edgar,Red,UFC Lightweight Title
02/25/2012,Ryan Bader,Quinton Jackson,Red,Light Heavyweight
02/25/2012,Mark Hunt,Cheick Kongo,Red,Heavyweight
02/25/2012,Jake Shields,Yoshihiro Akiyama,Red,Welterweight
02/25/2012,Tim Boetsch,Yushin Okami,Red,Middleweight
02/25/2012,Hatsu Hioki,Bart Palaszewski,Red,Featherweight
02/25/2012,Anthony Pettis,Joe Lauzon,Red,Lightweight
02/25/2012,Takanori Gomi,Eiji Mitsuoka,Red,Lightweight
02/25/2012,Vaughan Lee,Norifumi Yamamoto,Red,Bantamweight
02/25/2012,Riki Fukuda,Steve Cantwell,Red,Middleweight
02/25/2012,Chris Cariaso,Takeya Mizugaki,Red,Bantamweight
02/25/2012,Issei Tamura,Zhang Tiequan,Red,Featherweight
02/15/2012,Jake Ellenberger,Diego Sanchez,Red,Welterweight
02/15/2012,Stefan Struve,Dave Herman,Red,Heavyweight
02/15/2012,Ronny Markes,Aaron Simpson,Red,Middleweight
02/15/2012,Stipe Miocic,Philip De Fries,Red,Heavyweight
02/15/2012,TJ Dillashaw,Walel Watson,Red,Bantamweight
02/15/2012,Ivan Menjivar,John Albert,Red,Bantamweight
02/15/2012,Jonathan Brookins,Vagner Rocha,Red,Featherweight
02/15/2012,Justin Salas,Anton Kuivanen,Red,Lightweight
02/15/2012,Tim Means,Bernardo Magalhaes,Red,Lightweight
02/04/2012,Carlos Condit,Nick Diaz,Red,UFC Interim Welterweight Title
02/04/2012,Fabricio Werdum,Roy Nelson,Red,Heavyweight
02/04/2012,Josh Koscheck,Mike Pierce,Red,Welterweight
02/04/2012,Renan Barao,Scott Jorgensen,Red,Bantamweight
02/04/2012,Ed Herman,Clifford Starks,Red,Middleweight
02/04/2012,Dustin Poirier,Max Holloway,Red,Featherweight
02/04/2012,Edwin Figueroa,Alex Caceres,Red,Bantamweight
02/04/2012,Matt Brown,Chris Cope,Red,Welterweight
02/04/2012,Matthew Riddle,Henry Martinez,Red,Welterweight
02/04/2012,Rafael Natal,Michael Kuiper,Red,Middleweight
02/04/2012,Stephen Thompson,Dan Stittgen,Red,Welterweight
01/28/2012,Rashad Evans,Phil Davis,Red,Light Heavyweight
01/28/2012,Chael Sonnen,Michael Bisping,Red,Middleweight
01/28/2012,Chris Weidman,Demian Maia,Red,Middleweight
01/28/2012,Evan Dunham,Nik Lentz,Red,Lightweight
01/28/2012,Mike Russow,Jon Olav Einemo,Red,Heavyweight
01/28/2012,Cub Swanson,George Roop,Red,Featherweight
01/28/2012,Charles Oliveira,Eric Wisely,Red,Featherweight
01/28/2012,Michael Johnson,Shane Roller,Red,Lightweight
01/28/2012,Lavar Johnson,Joey Beltran,Red,Heavyweight
01/28/2012,Chris Camozzi,Dustin Jacoby,Red,Middleweight
01/20/2012,Jim Miller,Melvin Guillard,Red,Lightweight
01/20/2012,Josh Neer,Duane Ludwig,Red,Welterweight
01/20/2012,Mike Easton,Jared Papazian,Red,Bantamweight
01/20/2012,Pat Barry,Christian Morecraft,Red,Heavyweight
01/20/2012,Jorge Rivera,Eric Schafer,Red,Middleweight
01/20/2012,Khabib Nurmagomedov,Kamal Shalorus,Red,Lightweight
01/20/2012,Charlie Brenneman,Daniel Roberts,Red,Welterweight
01/20/2012,Fabricio Camoes,Tommy Hayden,Red,Lightweight
01/20/2012,Daniel Pineda,Pat Schilling,Red,Featherweight
01/20/2012,Nick Denis,Joseph Sandoval,Red,Bantamweight
01/14/2012,Jose Aldo,Chad Mendes,Red,UFC Featherweight Title
01/14/2012,Vitor Belfort,Anthony Johnson,Red,Middleweight
01/14/2012,Rousimar Palhares,Mike Massenzio,Red,Middleweight
01/14/2012,Carlo Prater,Erick Silva,Red,Welterweight
01/14/2012,Edson Barboza,Terry Etim,Red,Lightweight
01/14/2012,Thiago Tavares,Sam Stout,Red,Lightweight
01/14/2012,Gabriel Gonzaga,Ednaldo Oliveira,Red,Heavyweight
01/14/2012,Iuri Alcantara,Michihiro Omigawa,Red,Featherweight
01/14/2012,Mike Pyle,Ricardo Funch,Red,Welterweight
01/14/2012,Felipe Arantes,Antonio Carvalho,Red,Featherweight
12/30/2011,Alistair Overeem,Brock Lesnar,Red,Heavyweight
12/30/2011,Nate Diaz,Donald Cerrone,Red,Lightweight
12/30/2011,Johny Hendricks,Jon Fitch,Red,Welterweight
12/30/2011,Alexander Gustafsson,Vladimir Matyushenko,Red,Light Heavyweight
12/30/2011,Jimy Hettes,Nam Phan,Red,Featherweight
12/30/2011,Ross Pearson,Junior Assuncao,Red,Featherweight
12/30/2011,Danny Castillo,Anthony Njokuani,Red,Lightweight
12/30/2011,Dong Hyun Kim,Sean Pierson,Red,Welterweight
12/30/2011,Jacob Volkmann,Efrain Escudero,Red,Lightweight
12/30/2011,Diego Nunes,Manvel Gamburyan,Red,Featherweight
12/10/2011,Jon Jones,Lyoto Machida,Red,UFC Light Heavyweight Title
12/10/2011,Frank Mir,Antonio Rodrigo Nogueira,Red,Heavyweight
12/10/2011,Rogerio Nogueira,Tito Ortiz,Red,Light Heavyweight
12/10/2011,Brian Ebersole,Claude Patrick,Red,Welterweight
12/10/2011,Chan Sung Jung,Mark Hominick,Red,Featherweight
12/10/2011,Igor Pokrajac,Krzysztof Soszynski,Red,Light Heavyweight
12/10/2011,Constantinos Philippou,Jared Hamman,Red,Middleweight
12/10/2011,Dennis Hallman,John Makdessi,Red,Lightweight
12/10/2011,Yves Jabouin,Walel Watson,Red,Bantamweight
12/10/2011,Mark Bocek,Nik Lentz,Red,Lightweight
12/10/2011,Jake Hecht,Rich Attonito,Red,Welterweight
12/10/2011,John Cholish,Mitch Clarke,Red,Lightweight
12/03/2011,Michael Bisping,Jason Miller,Red,Middleweight
12/03/2011,Diego Brandao,Dennis Bermudez,Red,Ultimate Fighter 14 Featherweight Tournament Title
12/03/2011,John Dodson,TJ Dillashaw,Red,Ultimate Fighter 14 Bantamweight Tournament Title
12/03/2011,Tony Ferguson,Yves Edwards,Red,Lightweight
12/03/2011,Johnny Bedford,Louis Gaudinot,Red,Bantamweight
12/03/2011,Marcus Brimage,Stephen Bass,Red,Featherweight
12/03/2011,John Albert,Dustin Pague,Red,Bantamweight
12/03/2011,Roland Delorme,Josh Ferguson,Red,Bantamweight
12/03/2011,Steven Siler,Josh Clopton,Red,Featherweight
12/03/2011,Bryan Caraway,Dustin Neace,Red,Featherweight
11/19/2011,Dan Henderson,Mauricio Rua,Red,Light Heavyweight
11/19/2011,Wanderlei Silva,Cung Le,Red,Middleweight
11/19/2011,Urijah Faber,Brian Bowles,Red,Bantamweight
11/19/2011,Martin Kampmann,Rick Story,Red,Welterweight
11/19/2011,Stephan Bonnar,Kyle Kingsbury,Red,Light Heavyweight
11/19/2011,Ryan Bader,Jason Brilz,Red,Light Heavyweight
11/19/2011,Michael McDonald,Alex Soto,Red,Bantamweight
11/19/2011,Chris Weidman,Tom Lawlor,Red,Middleweight
11/19/2011,Gleison Tibau,Rafael Dos Anjos,Red,Lightweight
11/19/2011,Miguel Torres,Nick Pace,Red,Bantamweight
11/19/2011,Seth Baczynski,Matt Brown,Red,Welterweight
11/19/2011,Danny Castillo,Shamar Bailey,Red,Lightweight
11/12/2011,Junior Dos Santos,Cain Velasquez,Red,UFC Heavyweight Title
11/12/2011,Benson Henderson,Clay Guida,Red,Lightweight
11/12/2011,Dustin Poirier,Pablo Garza,Red,Featherweight
11/12/2011,Ricardo Lamas,Cub Swanson,Red,Featherweight
11/12/2011,DaMarques Johnson,Clay Harvison,Red,Welterweight
11/12/2011,Darren Uyenoyama,Norifumi Yamamoto,Red,Bantamweight
11/12/2011,Alex Caceres,Cole Escovedo,Red,Bantamweight
11/12/2011,Mike Pierce,Paul Bradley,Red,Welterweight
11/12/2011,Aaron Rosa,Matt Lucas,Red,Light Heavyweight
11/05/2011,Mark Munoz,Chris Leben,Red,Middleweight
11/05/2011,Renan Barao,Brad Pickett,Red,Bantamweight
11/05/2011,Thiago Alves,Papy Abedi,Red,Welterweight
11/05/2011,Anthony Perosh,Cyrille Diabate,Red,Light Heavyweight
11/05/2011,Terry Etim,Edward Faaloloto,Red,Lightweight
11/05/2011,John Maguire,Justin Edwards,Red,Welterweight
11/05/2011,Philip De Fries,Rob Broughton,Red,Heavyweight
11/05/2011,Michihiro Omigawa,Jason Young,Red,Featherweight
11/05/2011,Che Mills,Chris Cope,Red,Welterweight
11/05/2011,Chris Cariaso,Vaughan Lee,Red,Bantamweight
10/29/2011,Nick Diaz,BJ Penn,Red,Welterweight
10/29/2011,Cheick Kongo,Matt Mitrione,Red,Heavyweight
10/29/2011,Roy Nelson,Mirko Filipovic,Red,Heavyweight
10/29/2011,Scott Jorgensen,Jeff Curran,Red,Bantamweight
10/29/2011,Hatsu Hioki,George Roop,Red,Featherweight
10/29/2011,Donald Cerrone,Dennis Siver,Red,Lightweight
10/29/2011,Bart Palaszewski,Tyson Griffin,Red,Featherweight
10/29/2011,Brandon Vera,Eliot Marshall,Red,Light Heavyweight
10/29/2011,Ramsey Nijem,Danny Downes,Red,Lightweight
10/29/2011,Francis Carmont,Chris Camozzi,Red,Middleweight
10/29/2011,Clifford Starks,Dustin Jacoby,Red,Middleweight
10/08/2011,Frankie Edgar,Gray Maynard,Red,UFC Lightweight Title
10/08/2011,Jose Aldo,Kenny Florian,Red,UFC Featherweight Title
10/08/2011,Chael Sonnen,Brian Stann,Red,Middleweight
10/08/2011,Nam Phan,Leonard Garcia,Red,Featherweight
10/08/2011,Joe Lauzon,Melvin Guillard,Red,Lightweight
10/08/2011,Demian Maia,Jorge Santiago,Red,Middleweight
10/08/2011,Anthony Pettis,Jeremy Stephens,Red,Lightweight
10/08/2011,Stipe Miocic,Joey Beltran,Red,Heavyweight
10/08/2011,Darren Elkins,Zhang Tiequan,Red,Featherweight
10/08/2011,Aaron Simpson,Eric Schafer,Red,Middleweight
10/08/2011,Mike Massenzio,Steve Cantwell,Red,Middleweight
10/01/2011,Dominick Cruz,Demetrious Johnson,Red,UFC Bantamweight Title
10/01/2011,Stefan Struve,Pat Barry,Red,Heavyweight
10/01/2011,Anthony Johnson,Charlie Brenneman,Red,Welterweight
10/01/2011,Matt Wiman,Mac Danzig,Red,Lightweight
10/01/2011,Yves Edwards,Rafaello Oliveira,Red,Lightweight
10/01/2011,Paul Sass,Michael Johnson,Red,Lightweight
10/01/2011,Mike Easton,Byron Bloodworth,Red,Bantamweight
10/01/2011,TJ Grant,Shane Roller,Red,Lightweight
10/01/2011,Josh Neer,Keith Wisniewski,Red,Welterweight
10/01/2011,Walel Watson,Joseph Sandoval,Red,Bantamweight
09/24/2011,Jon Jones,Quinton Jackson,Red,UFC Light Heavyweight Title
09/24/2011,Josh Koscheck,Matt Hughes,Red,Welterweight
09/24/2011,Mark Hunt,Ben Rothwell,Red,Heavyweight
09/24/2011,Travis Browne,Rob Broughton,Red,Heavyweight
09/24/2011,Nate Diaz,Takanori Gomi,Red,Lightweight
09/24/2011,Tony Ferguson,Aaron Riley,Red,Lightweight
09/24/2011,Tim Boetsch,Nick Ring,Red,Middleweight
09/24/2011,Junior Assuncao,Eddie Yagin,Red,Featherweight
09/24/2011,Takeya Mizugaki,Cole Escovedo,Red,Bantamweight
09/24/2011,James Te Huna,Ricardo Romero,Red,Light Heavyweight
09/17/2011,Jake Ellenberger,Jake Shields,Red,Welterweight
09/17/2011,Court McGee,Dongi Yang,Red,Middleweight
09/17/2011,Erik Koch,Jonathan Brookins,Red,Featherweight
09/17/2011,Alan Belcher,Jason MacDonald,Red,Middleweight
09/17/2011,Vagner Rocha,Cody McKenzie,Red,Lightweight
09/17/2011,Evan Dunham,Shamar Bailey,Red,Lightweight
09/17/2011,Lance Benoist,Matthew Riddle,Red,Welterweight
09/17/2011,Ken Stone,Donny Walker,Red,Bantamweight
09/17/2011,Seth Baczynski,Clay Harvison,Red,Welterweight
09/17/2011,TJ Waldburger,Mike Stumpf,Red,Welterweight
09/17/2011,Robert Peralta,Mike Lullo,Red,Featherweight
09/17/2011,Justin Edwards,Jorge Lopez,Red,Welterweight
08/27/2011,Anderson Silva,Yushin Okami,Red,UFC Middleweight Title
08/27/2011,Mauricio Rua,Forrest Griffin,Red,Light Heavyweight
08/27/2011,Edson Barboza,Ross Pearson,Red,Lightweight
08/27/2011,Antonio Rodrigo Nogueira,Brendan Schaub,Red,Heavyweight
08/27/2011,Stanislav Nedkov,Luiz Cane,Red,Light Heavyweight
08/27/2011,Thiago Tavares,Spencer Fisher,Red,Lightweight
08/27/2011,Rousimar Palhares,Dan Miller,Red,Middleweight
08/27/2011,Paulo Thiago,David Mitchell,Red,Welterweight
08/27/2011,Raphael Assuncao,Johnny Eduardo,Red,Bantamweight
08/27/2011,Erick Silva,Luis Ramos,Red,Welterweight
08/27/2011,Iuri Alcantara,Felipe Arantes,Red,Featherweight
08/27/2011,Yves Jabouin,Ian Loveland,Red,Bantamweight
08/14/2011,Chris Lytle,Dan Hardy,Red,Welterweight
08/14/2011,Benson Henderson,Jim Miller,Red,Lightweight
08/14/2011,Donald Cerrone,Charles Oliveira,Red,Lightweight
08/14/2011,Duane Ludwig,Amir Sadollah,Red,Welterweight
08/14/2011,Jared Hamman,CB Dollaway,Red,Middleweight
08/14/2011,Joseph Benavidez,Eddie Wineland,Red,Bantamweight
08/14/2011,Ed Herman,Kyle Noke,Red,Middleweight
08/14/2011,Ronny Markes,Karlos Vemola,Red,Light Heavyweight
08/14/2011,Jimy Hettes,Alex Caceres,Red,Featherweight
08/14/2011,Cole Miller,TJ O'Brien,Red,Lightweight
08/14/2011,Jacob Volkmann,Danny Castillo,Red,Lightweight
08/14/2011,Edwin Figueroa,Jason Reinhardt,Red,Bantamweight
08/06/2011,Rashad Evans,Tito Ortiz,Red,Light Heavyweight
08/06/2011,Vitor Belfort,Yoshihiro Akiyama,Red,Middleweight
08/06/2011,Brian Ebersole,Dennis Hallman,Red,Welterweight
08/06/2011,Constantinos Philippou,Jorge Rivera,Red,Middleweight
08/06/2011,Rory MacDonald,Mike Pyle,Red,Welterweight
08/06/2011,Alexander Gustafsson,Matt Hamill,Red,Light Heavyweight
08/06/2011,Chad Mendes,Rani Yahya,Red,Featherweight
08/06/2011,Ivan Menjivar,Nick Pace,Red,Bantamweight
08/06/2011,Johny Hendricks,Mike Pierce,Red,Welterweight
08/06/2011,Mike Brown,Nam Phan,Red,Featherweight
08/06/2011,Rafael Natal,Paul Bradley,Red,Middleweight
07/02/2011,Dominick Cruz,Urijah Faber,Red,UFC Bantamweight Title
07/02/2011,Chris Leben,Wanderlei Silva,Red,Middleweight
07/02/2011,Dennis Siver,Matt Wiman,Red,Lightweight
07/02/2011,Tito Ortiz,Ryan Bader,Red,Light Heavyweight
07/02/2011,Carlos Condit,Dong Hyun Kim,Red,Welterweight
07/02/2011,Melvin Guillard,Shane Roller,Red,Lightweight
07/02/2011,Rafael Dos Anjos,George Sotiropoulos,Red,Lightweight
07/02/2011,Brian Bowles,Takeya Mizugaki,Red,Bantamweight
07/02/2011,Aaron Simpson,Brad Tavares,Red,Middleweight
07/02/2011,Anthony Njokuani,Andre Winner,Red,Lightweight
07/02/2011,Jeff Hougland,Donny Walker,Red,Bantamweight
06/26/2011,Cheick Kongo,Pat Barry,Red,Heavyweight
06/26/2011,Charlie Brenneman,Rick Story,Red,Welterweight
06/26/2011,Matt Brown,John Howard,Red,Welterweight
06/26/2011,Matt Mitrione,Christian Morecraft,Red,Heavyweight
06/26/2011,Tyson Griffin,Manvel Gamburyan,Red,Featherweight
06/26/2011,Javier Vazquez,Joe Stevenson,Red,Featherweight
06/26/2011,Joe Lauzon,Curt Warburton,Red,Lightweight
06/26/2011,Rich Attonito,Daniel Roberts,Red,Welterweight
06/26/2011,Ricardo Lamas,Matt Grice,Red,Featherweight
06/26/2011,Michael Johnson,Edward Faaloloto,Red,Lightweight
06/11/2011,Junior Dos Santos,Shane Carwin,Red,Heavyweight
06/11/2011,Kenny Florian,Diego Nunes,Red,Featherweight
06/11/2011,Mark Munoz,Demian Maia,Red,Middleweight
06/11/2011,Dave Herman,Jon Olav Einemo,Red,Heavyweight
06/11/2011,Donald Cerrone,Vagner Rocha,Red,Lightweight
06/11/2011,Sam Stout,Yves Edwards,Red,Lightweight
06/11/2011,Chris Weidman,Jesse Bongfeldt,Red,Middleweight
06/11/2011,Krzysztof Soszynski,Mike Massenzio,Red,Light Heavyweight
06/11/2011,Nick Ring,James Head,Red,Middleweight
06/11/2011,Dustin Poirier,Jason Young,Red,Featherweight
06/11/2011,Joey Beltran,Aaron Rosa,Red,Heavyweight
06/11/2011,Darren Elkins,Michihiro Omigawa,Red,Featherweight
06/04/2011,Tony Ferguson,Ramsey Nijem,Red,Ultimate Fighter 13 Welterweight Tournament Title
06/04/2011,Clay Guida,Anthony Pettis,Red,Lightweight
06/04/2011,Ed Herman,Tim Credeur,Red,Middleweight
06/04/2011,Kyle Kingsbury,Fabio Maldonado,Red,Light Heavyweight
06/04/2011,Chris Cope,Chuck O'Neil,Red,Welterweight
06/04/2011,Jeremy Stephens,Danny Downes,Red,Lightweight
06/04/2011,George Roop,Josh Grispi,Red,Featherweight
06/04/2011,Shamar Bailey,Ryan McGillivray,Red,Welterweight
06/04/2011,Clay Harvison,Justin Edwards,Red,Welterweight
06/04/2011,Scott Jorgensen,Ken Stone,Red,Bantamweight
06/04/2011,Reuben Duran,Francisco Rivera,Red,Bantamweight
05/28/2011,Quinton Jackson,Matt Hamill,Red,Light Heavyweight
05/28/2011,Frank Mir,Roy Nelson,Red,Heavyweight
05/28/2011,Travis Browne,Stefan Struve,Red,Heavyweight
05/28/2011,Rick Story,Thiago Alves,Red,Welterweight
05/28/2011,Brian Stann,Jorge Santiago,Red,Middleweight
05/28/2011,Demetrious Johnson,Miguel Torres,Red,Bantamweight
05/28/2011,Tim Boetsch,Kendall Grove,Red,Middleweight
05/28/2011,Gleison Tibau,Rafaello Oliveira,Red,Lightweight
05/28/2011,Michael McDonald,Chris Cariaso,Red,Bantamweight
05/28/2011,Renan Barao,Cole Escovedo,Red,Bantamweight
04/30/2011,Georges St-Pierre,Jake Shields,Red,UFC Welterweight Title
04/30/2011,Jose Aldo,Mark Hominick,Red,UFC Featherweight Title
04/30/2011,Lyoto Machida,Randy Couture,Red,Light Heavyweight
04/30/2011,Vladimir Matyushenko,Jason Brilz,Red,Light Heavyweight
04/30/2011,Benson Henderson,Mark Bocek,Red,Lightweight
04/30/2011,Rory MacDonald,Nate Diaz,Red,Welterweight
04/30/2011,Jake Ellenberger,Sean Pierson,Red,Welterweight
04/30/2011,Claude Patrick,Daniel Roberts,Red,Welterweight
04/30/2011,Ivan Menjivar,Charlie Valencia,Red,Bantamweight
04/30/2011,Jason MacDonald,Ryan Jensen,Red,Middleweight
04/30/2011,John Makdessi,Kyle Watson,Red,Lightweight
04/30/2011,Pablo Garza,Yves Jabouin,Red,Featherweight
03/26/2011,Phil Davis,Rogerio Nogueira,Red,Light Heavyweight
03/26/2011,Anthony Johnson,Dan Hardy,Red,Welterweight
03/26/2011,Amir Sadollah,DaMarques Johnson,Red,Welterweight
03/26/2011,Chan Sung Jung,Leonard Garcia,Red,Featherweight
03/26/2011,Mike Russow,Jon Madsen,Red,Heavyweight
03/26/2011,Mackens Semerzier,Alex Caceres,Red,Featherweight
03/26/2011,John Hathaway,Kris McCray,Red,Welterweight
03/26/2011,Michael McDonald,Edwin Figueroa,Red,Bantamweight
03/26/2011,Christian Morecraft,Sean McCorkle,Red,Heavyweight
03/26/2011,Johny Hendricks,TJ Waldburger,Red,Welterweight
03/26/2011,Aaron Simpson,Mario Miranda,Red,Middleweight
03/26/2011,Nik Lentz,Waylon Lowe,Red,Lightweight
03/19/2011,Jon Jones,Mauricio Rua,Red,UFC Light Heavyweight Title
03/19/2011,Urijah Faber,Eddie Wineland,Red,Bantamweight
03/19/2011,Jim Miller,Kamal Shalorus,Red,Lightweight
03/19/2011,Nate Marquardt,Dan Miller,Red,Middleweight
03/19/2011,Brendan Schaub,Mirko Filipovic,Red,Heavyweight
03/19/2011,Luiz Cane,Eliot Marshall,Red,Light Heavyweight
03/19/2011,Edson Barboza,Anthony Njokuani,Red,Lightweight
03/19/2011,Mike Pyle,Ricardo Almeida,Red,Welterweight
03/19/2011,Gleison Tibau,Kurt Pellegrino,Red,Lightweight
03/19/2011,Joseph Benavidez,Ian Loveland,Red,Bantamweight
03/19/2011,Nick Catone,Constantinos Philippou,Red,Catch Weight
03/19/2011,Erik Koch,Raphael Assuncao,Red,Featherweight
03/03/2011,Diego Sanchez,Martin Kampmann,Red,Welterweight
03/03/2011,Mark Munoz,CB Dollaway,Red,Middleweight
03/03/2011,Chris Weidman,Alessio Sakara,Red,Middleweight
03/03/2011,Brian Bowles,Damacio Page,Red,Bantamweight
03/03/2011,Cyrille Diabate,Steve Cantwell,Red,Light Heavyweight
03/03/2011,Danny Castillo,Joe Stevenson,Red,Lightweight
03/03/2011,Shane Roller,Thiago Tavares,Red,Lightweight
03/03/2011,Takeya Mizugaki,Reuben Duran,Red,Bantamweight
03/03/2011,Dongi Yang,Rob Kimmons,Red,Middleweight
03/03/2011,Rousimar Palhares,David Branch,Red,Middleweight
03/03/2011,Igor Pokrajac,Todd Brown,Red,Light Heavyweight
02/26/2011,Michael Bisping,Jorge Rivera,Red,Middleweight
02/26/2011,Dennis Siver,George Sotiropoulos,Red,Lightweight
02/26/2011,Brian Ebersole,Chris Lytle,Red,Welterweight
02/26/2011,Kyle Noke,Chris Camozzi,Red,Middleweight
02/26/2011,Ross Pearson,Spencer Fisher,Red,Lightweight
02/26/2011,Alexander Gustafsson,James Te Huna,Red,Light Heavyweight
02/26/2011,Nick Ring,Riki Fukuda,Red,Middleweight
02/26/2011,Anthony Perosh,Tom Blackledge,Red,Light Heavyweight
02/26/2011,Zhang Tiequan,Jason Reinhardt,Red,Featherweight
02/26/2011,Mark Hunt,Chris Tuchscherer,Red,Heavyweight
02/26/2011,Curt Warburton,Maciej Jewtuszko,Red,Lightweight
02/05/2011,Anderson Silva,Vitor Belfort,Red,UFC Middleweight Title
02/05/2011,Forrest Griffin,Rich Franklin,Red,Light Heavyweight
02/05/2011,Jon Jones,Ryan Bader,Red,Light Heavyweight
02/05/2011,Jake Ellenberger,Carlos Eduardo Rocha,Red,Welterweight
02/05/2011,Miguel Torres,Antonio Banuelos,Red,Bantamweight
02/05/2011,Donald Cerrone,Paul Kelly,Red,Lightweight
02/05/2011,Chad Mendes,Michihiro Omigawa,Red,Featherweight
02/05/2011,Demetrious Johnson,Norifumi Yamamoto,Red,Bantamweight
02/05/2011,Paul Taylor,Gabe Ruediger,Red,Lightweight
02/05/2011,Kyle Kingsbury,Ricardo Romero,Red,Light Heavyweight
02/05/2011,Mike Pierce,Kenny Robertson,Red,Welterweight
01/22/2011,Melvin Guillard,Evan Dunham,Red,Lightweight
01/22/2011,Matt Mitrione,Tim Hague,Red,Heavyweight
01/22/2011,Mark Hominick,George Roop,Red,Featherweight
01/22/2011,Pat Barry,Joey Beltran,Red,Heavyweight
01/22/2011,Matt Wiman,Cole Miller,Red,Lightweight
01/22/2011,Yves Edwards,Cody McKenzie,Red,Lightweight
01/22/2011,DaMarques Johnson,Mike Guymon,Red,Welterweight
01/22/2011,Rani Yahya,Mike Brown,Red,Featherweight
