date,r_fighter,b_fighter,winner,weight_class
02/25/2012,Cheick Kongo,Mark Hunt,Blue,Heavyweight
02/25/2012,Yoshihiro Akiyama,Jake Shields,Blue,Welterweight
02/25/2012,Yushin Okami,Tim Boetsch,Blue,Middleweight
02/25/2012,Hatsu Hioki,Bart Palaszewski,Red,Featherweight
02/25/2012,Anthony Pettis,Joe Lauzon,Red,Lightweight
02/25/2012,Eiji Mitsuoka,Takanori Gomi,Blue,Lightweight
02/25/2012,Vaughan Lee,Norifumi Yamamoto,Red,Bantamweight
02/25/2012,Riki Fukuda,Steve Cantwell,Red,Middleweight
02/25/2012,Chris Cariaso,Takeya Mizugaki,Red,Bantamweight
02/25/2012,Issei Tamura,Zhang Tiequan,Red,Featherweight
02/15/2012,Diego Sanchez,Jake Ellenberger,Blue,Welterweight
02/15/2012,Dave Herman,Stefan Struve,Blue,Heavyweight
02/15/2012,Ronny Markes,Aaron Simpson,Red,Middleweight
02/15/2012,Philip De Fries,Stipe Miocic,Blue,Heavyweight
02/15/2012,TJ Dillashaw,Walel Watson,Red,Bantamweight
02/15/2012,John Albert,Ivan Menjivar,Blue,Bantamweight
02/15/2012,Vagner Rocha,Jonathan Brookins,Blue,Featherweight
02/15/2012,Justin Salas,Anton Kuivanen,Red,Lightweight
02/15/2012,Tim Means,Bernardo Magalhaes,Red,Lightweight
02/04/2012,Carlos Condit,Nick Diaz,Red,UFC Interim Welterweight Title
02/04/2012,Roy Nelson,Fabricio Werdum,Blue,Heavyweight
02/04/2012,Mike Pierce,Josh Koscheck,Blue,Welterweight
02/04/2012,Scott Jorgensen,Renan Barao,Blue,Bantamweight
02/04/2012,Clifford Starks,Ed Herman,Blue,Middleweight
02/04/2012,Dustin Poirier,Max Holloway,Red,Featherweight
02/04/2012,Alex Caceres,Edwin Figueroa,Blue,Bantamweight
02/04/2012,Chris Cope,Matt Brown,Blue,Welterweight
02/04/2012,Matthew Riddle,Henry Martinez,Red,Welterweight
02/04/2012,Rafael Natal,Michael Kuiper,Red,Middleweight
02/04/2012,Dan Stittgen,Stephen Thompson,Blue,Welterweight
01/28/2012,Phil Davis,Rashad Evans,Blue,Light Heavyweight
01/28/2012,Chael Sonnen,Michael Bisping,Red,Middleweight
01/28/2012,Demian Maia,Chris Weidman,Blue,Middleweight
01/28/2012,Evan Dunham,Nik Lentz,Red,Lightweight
01/28/2012,Mike Russow,Jon Olav Einemo,Red,Heavyweight
01/28/2012,Cub Swanson,George Roop,Red,Featherweight
01/28/2012,Charles Oliveira,Eric Wisely,Red,Featherweight
01/28/2012,Michael Johnson,Shane Roller,Red,Lightweight
01/28/2012,Joey Beltran,Lavar Johnson,Blue,Heavyweight
01/28/2012,Dustin Jacoby,Chris Camozzi,Blue,Middleweight
01/20/2012,Jim Miller,Melvin Guillard,Red,Lightweight
01/20/2012,Josh Neer,Duane Ludwig,Red,Welterweight
01/20/2012,Jared Papazian,Mike Easton,Blue,Bantamweight
01/20/2012,Christian Morecraft,Pat Barry,Blue,Heavyweight
01/20/2012,Eric Schafer,Jorge Rivera,Blue,Middleweight
01/20/2012,Khabib Nurmagomedov,Kamal Shalorus,Red,Lightweight
01/20/2012,Daniel Roberts,Charlie Brenneman,Blue,Welterweight
01/20/2012,Fabricio Camoes,Tommy Hayden,Red,Lightweight
01/20/2012,Pat Schilling,Daniel Pineda,Blue,Featherweight
01/20/2012,Nick Denis,Joseph Sandoval,Red,Bantamweight
01/14/2012,Jose Aldo,Chad Mendes,Red,UFC Featherweight Title
01/14/2012,Anthony Johnson,Vitor Belfort,Blue,Middleweight
01/14/2012,Rousimar Palhares,Mike Massenzio,Red,Middleweight
01/14/2012,Carlo Prater,Erick Silva,Red,Welterweight
01/14/2012,Edson Barboza,Terry Etim,Red,Lightweight
01/14/2012,Thiago Tavares,Sam Stout,Red,Lightweight
01/14/2012,Gabriel Gonzaga,Ednaldo Oliveira,Red,Heavyweight
01/14/2012,Iuri Alcantara,Michihiro Omigawa,Red,Featherweight
01/14/2012,Ricardo Funch,Mike Pyle,Blue,Welterweight
01/14/2012,Felipe Arantes,Antonio Carvalho,Red,Featherweight
12/30/2011,Alistair Overeem,Brock Lesnar,Red,Heavyweight
12/30/2011,Donald Cerrone,Nate Diaz,Blue,Lightweight
12/30/2011,Johny Hendricks,Jon Fitch,Red,Welterweight
12/30/2011,Vladimir Matyushenko,Alexander Gustafsson,Blue,Light Heavyweight
12/30/2011,Nam Phan,Jimy Hettes,Blue,Featherweight
12/30/2011,Ross Pearson,Junior Assuncao,Red,Featherweight
12/30/2011,Danny Castillo,Anthony Njokuani,Red,Lightweight
12/30/2011,Dong Hyun Kim,Sean Pierson,Red,Welterweight
12/30/2011,Jacob Volkmann,Efrain Escudero,Red,Lightweight
12/30/2011,Diego Nunes,Manvel Gamburyan,Red,Featherweight
12/10/2011,Lyoto Machida,Jon Jones,Blue,UFC Light Heavyweight Title
12/10/2011,Frank Mir,Antonio Rodrigo Nogueira,Red,Heavyweight
12/10/2011,Rogerio Nogueira,Tito Ortiz,Red,Light Heavyweight
12/10/2011,Brian Ebersole,Claude Patrick,Red,Welterweight
12/10/2011,Mark Hominick,Chan Sung Jung,Blue,Featherweight
12/10/2011,Igor Pokrajac,Krzysztof Soszynski,Red,Light Heavyweight
12/10/2011,Constantinos Philippou,Jared Hamman,Red,Middleweight
12/10/2011,Dennis Hallman,John Makdessi,Red,Lightweight
12/10/2011,Walel Watson,Yves Jabouin,Blue,Bantamweight
12/10/2011,Nik Lentz,Mark Bocek,Blue,Lightweight
12/10/2011,Rich Attonito,Jake Hecht,Blue,Welterweight
12/10/2011,John Cholish,Mitch Clarke,Red,Lightweight
12/03/2011,Jason Miller,Michael Bisping,Blue,Middleweight
12/03/2011,Dennis Bermudez,Diego Brandao,Blue,Ultimate Fighter 14 Featherweight Tournament Title
12/03/2011,TJ Dillashaw,John Dodson,Blue,Ultimate Fighter 14 Bantamweight Tournament Title
12/03/2011,Yves Edwards,Tony Ferguson,Blue,Lightweight
12/03/2011,Johnny Bedford,Louis Gaudinot,Red,Bantamweight
12/03/2011,Stephen Bass,Marcus Brimage,Blue,Featherweight
12/03/2011,Dustin Pague,John Albert,Blue,Bantamweight
12/03/2011,Josh Ferguson,Roland Delorme,Blue,Bantamweight
12/03/2011,Josh Clopton,Steven Siler,Blue,Featherweight
12/03/2011,Dustin Neace,Bryan Caraway,Blue,Featherweight
11/19/2011,Dan Henderson,Mauricio Rua,Red,Light Heavyweight
11/19/2011,Wanderlei Silva,Cung Le,Red,Middleweight
11/19/2011,Urijah Faber,Brian Bowles,Red,Bantamweight
11/19/2011,Martin Kampmann,Rick Story,Red,Welterweight
11/19/2011,Stephan Bonnar,Kyle Kingsbury,Red,Light Heavyweight
11/19/2011,Ryan Bader,Jason Brilz,Red,Light Heavyweight
11/19/2011,Alex Soto,Michael McDonald,Blue,Bantamweight
11/19/2011,Tom Lawlor,Chris Weidman,Blue,Middleweight
11/19/2011,Gleison Tibau,Rafael Dos Anjos,Red,Lightweight
11/19/2011,Nick Pace,Miguel Torres,Blue,Bantamweight
11/19/2011,Matt Brown,Seth Baczynski,Blue,Welterweight
11/19/2011,Danny Castillo,Shamar Bailey,Red,Lightweight
11/12/2011,Cain Velasquez,Junior Dos Santos,Blue,UFC Heavyweight Title
11/12/2011,Clay Guida,Benson Henderson,Blue,Lightweight
11/12/2011,Pablo Garza,Dustin Poirier,Blue,Featherweight
11/12/2011,Cub Swanson,Ricardo Lamas,Blue,Featherweight
11/12/2011,Clay Harvison,DaMarques Johnson,Blue,Welterweight
11/12/2011,Norifumi Yamamoto,Darren Uyenoyama,Blue,Bantamweight
11/12/2011,Alex Caceres,Cole Escovedo,Red,Bantamweight
11/12/2011,Mike Pierce,Paul Bradley,Red,Welterweight
11/12/2011,Aaron Rosa,Matt Lucas,Red,Light Heavyweight
11/05/2011,Chris Leben,Mark Munoz,Blue,Middleweight
11/05/2011,Brad Pickett,Renan Barao,Blue,Bantamweight
11/05/2011,Thiago Alves,Papy Abedi,Red,Welterweight
11/05/2011,Anthony Perosh,Cyrille Diabate,Red,Light Heavyweight
11/05/2011,Edward Faaloloto,Terry Etim,Blue,Lightweight
11/05/2011,John Maguire,Justin Edwards,Red,Welterweight
11/05/2011,Philip De Fries,Rob Broughton,Red,Heavyweight
11/05/2011,Michihiro Omigawa,Jason Young,Red,Featherweight
11/05/2011,Chris Cope,Che Mills,Blue,Welterweight
11/05/2011,Chris Cariaso,Vaughan Lee,Red,Bantamweight
10/29/2011,BJ Penn,Nick Diaz,Blue,Welterweight
10/29/2011,Cheick Kongo,Matt Mitrione,Red,Heavyweight
10/29/2011,Roy Nelson,Mirko Filipovic,Red,Heavyweight
10/29/2011,Jeff Curran,Scott Jorgensen,Blue,Bantamweight
10/29/2011,Hatsu Hioki,George Roop,Red,Featherweight
10/29/2011,Dennis Siver,Donald Cerrone,Blue,Lightweight
10/29/2011,Tyson Griffin,Bart Palaszewski,Blue,Featherweight
10/29/2011,Eliot Marshall,Brandon Vera,Blue,Light Heavyweight
10/29/2011,Ramsey Nijem,Danny Downes,Red,Lightweight
10/29/2011,Francis Carmont,Chris Camozzi,Red,Middleweight
10/29/2011,Dustin Jacoby,Clifford Starks,Blue,Middleweight
10/08/2011,Frankie Edgar,Gray Maynard,Red,UFC Lightweight Title
10/08/2011,Jose Aldo,Kenny Florian,Red,UFC Featherweight Title
10/08/2011,Brian Stann,Chael Sonnen,Blue,Middleweight
10/08/2011,Leonard Garcia,Nam Phan,Blue,Featherweight
10/08/2011,Melvin Guillard,Joe Lauzon,Blue,Lightweight
10/08/2011,Jorge Santiago,Demian Maia,Blue,Middleweight
10/08/2011,Jeremy Stephens,Anthony Pettis,Blue,Lightweight
10/08/2011,Stipe Miocic,Joey Beltran,Red,Heavyweight
10/08/2011,Darren Elkins,Zhang Tiequan,Red,Featherweight
10/08/2011,Aaron Simpson,Eric Schafer,Red,Middleweight
10/08/2011,Steve Cantwell,Mike Massenzio,Blue,Middleweight
10/01/2011,Demetrious Johnson,Dominick Cruz,Blue,UFC Bantamweight Title
10/01/2011,Stefan Struve,Pat Barry,Red,Heavyweight
10/01/2011,Charlie Brenneman,Anthony Johnson,Blue,Welterweight
10/01/2011,Matt Wiman,Mac Danzig,Red,Lightweight
10/01/2011,Yves Edwards,Rafaello Oliveira,Red,Lightweight
10/01/2011,Michael Johnson,Paul Sass,Blue,Lightweight
10/01/2011,Byron Bloodworth,Mike Easton,Blue,Bantamweight
10/01/2011,Shane Roller,TJ Grant,Blue,Lightweight
10/01/2011,Keith Wisniewski,Josh Neer,Blue,Welterweight
10/01/2011,Walel Watson,Joseph Sandoval,Red,Bantamweight
09/24/2011,Jon Jones,Quinton Jackson,Red,UFC Light Heavyweight Title
09/24/2011,Matt Hughes,Josh Koscheck,Blue,Welterweight
09/24/2011,Mark Hunt,Ben Rothwell,Red,Heavyweight
09/24/2011,Rob Broughton,Travis Browne,Blue,Heavyweight
09/24/2011,Takanori Gomi,Nate Diaz,Blue,Lightweight
09/24/2011,Aaron Riley,Tony Ferguson,Blue,Lightweight
09/24/2011,Nick Ring,Tim Boetsch,Blue,Middleweight
09/24/2011,Junior Assuncao,Eddie Yagin,Red,Featherweight
09/24/2011,Takeya Mizugaki,Cole Escovedo,Red,Bantamweight
09/24/2011,Ricardo Romero,James Te Huna,Blue,Light Heavyweight
09/17/2011,Jake Ellenberger,Jake Shields,Red,Welterweight
09/17/2011,Court McGee,Dongi Yang,Red,Middleweight
09/17/2011,Erik Koch,Jonathan Brookins,Red,Featherweight
09/17/2011,Jason MacDonald,Alan Belcher,Blue,Middleweight
09/17/2011,Cody McKenzie,Vagner Rocha,Blue,Lightweight
09/17/2011,Shamar Bailey,Evan Dunham,Blue,Lightweight
09/17/2011,Lance Benoist,Matthew Riddle,Red,Welterweight
09/17/2011,Ken Stone,Donny Walker,Red,Bantamweight
09/17/2011,Seth Baczynski,Clay Harvison,Red,Welterweight
09/17/2011,Mike Stumpf,TJ Waldburger,Blue,Welterweight
09/17/2011,Mike Lullo,Robert Peralta,Blue,Featherweight
09/17/2011,Justin Edwards,Jorge Lopez,Red,Welterweight
08/27/2011,Yushin Okami,Anderson Silva,Blue,UFC Middleweight Title
08/27/2011,Mauricio Rua,Forrest Griffin,Red,Light Heavyweight
08/27/2011,Ross Pearson,Edson Barboza,Blue,Lightweight
08/27/2011,Brendan Schaub,Antonio Rodrigo Nogueira,Blue,Heavyweight
08/27/2011,Luiz Cane,Stanislav Nedkov,Blue,Light Heavyweight
08/27/2011,Thiago Tavares,Spencer Fisher,Red,Lightweight
08/27/2011,Dan Miller,Rousimar Palhares,Blue,Middleweight
08/27/2011,David Mitchell,Paulo Thiago,Blue,Welterweight
08/27/2011,Johnny Eduardo,Raphael Assuncao,Blue,Bantamweight
08/27/2011,Luis Ramos,Erick Silva,Blue,Welterweight
08/27/2011,Iuri Alcantara,Felipe Arantes,Red,Featherweight
08/27/2011,Yves Jabouin,Ian Loveland,Red,Bantamweight
08/14/2011,Chris Lytle,Dan Hardy,Red,Welterweight
08/14/2011,Jim Miller,Benson Henderson,Blue,Lightweight
08/14/2011,Charles Oliveira,Donald Cerrone,Blue,Lightweight
08/14/2011,Duane Ludwig,Amir Sadollah,Red,Welterweight
08/14/2011,Jared Hamman,CB Dollaway,Red,Middleweight
08/14/2011,Joseph Benavidez,Eddie Wineland,Red,Bantamweight
08/14/2011,Ed Herman,Kyle Noke,Red,Middleweight
08/14/2011,Ronny Markes,Karlos Vemola,Red,Light Heavyweight
08/14/2011,Jimy Hettes,Alex Caceres,Red,Featherweight
08/14/2011,TJ O'Brien,Cole Miller,Blue,Lightweight
08/14/2011,Jacob Volkmann,Danny Castillo,Red,Lightweight
08/14/2011,Edwin Figueroa,Jason Reinhardt,Red,Bantamweight
08/06/2011,Rashad Evans,Tito Ortiz,Red,Light Heavyweight
08/06/2011,Yoshihiro Akiyama,Vitor Belfort,Blue,Middleweight
08/06/2011,Dennis Hallman,Brian Ebersole,Blue,Welterweight
08/06/2011,Constantinos Philippou,Jorge Rivera,Red,Middleweight
08/06/2011,Mike Pyle,Rory MacDonald,Blue,Welterweight
08/06/2011,Matt Hamill,Alexander Gustafsson,Blue,Light Heavyweight
08/06/2011,Chad Mendes,Rani Yahya,Red,Featherweight
08/06/2011,Nick Pace,Ivan Menjivar,Blue,Bantamweight
08/06/2011,Mike Pierce,Johny Hendricks,Blue,Welterweight
08/06/2011,Mike Brown,Nam Phan,Red,Featherweight
08/06/2011,Paul Bradley,Rafael Natal,Blue,Middleweight
07/02/2011,Urijah Faber,Dominick Cruz,Blue,UFC Bantamweight Title
07/02/2011,Chris Leben,Wanderlei Silva,Red,Middleweight
07/02/2011,Matt Wiman,Dennis Siver,Blue,Lightweight
07/02/2011,Ryan Bader,Tito Ortiz,Blue,Light Heavyweight
07/02/2011,Dong Hyun Kim,Carlos Condit,Blue,Welterweight
07/02/2011,Melvin Guillard,Shane Roller,Red,Lightweight
07/02/2011,George Sotiropoulos,Rafael Dos Anjos,Blue,Lightweight
07/02/2011,Takeya Mizugaki,Brian Bowles,Blue,Bantamweight
07/02/2011,Brad Tavares,Aaron Simpson,Blue,Middleweight
07/02/2011,Andre Winner,Anthony Njokuani,Blue,Lightweight
07/02/2011,Jeff Hougland,Donny Walker,Red,Bantamweight
06/26/2011,Pat Barry,Cheick Kongo,Blue,Heavyweight
06/26/2011,Charlie Brenneman,Rick Story,Red,Welterweight
06/26/2011,Matt Brown,John Howard,Red,Welterweight
06/26/2011,Matt Mitrione,Christian Morecraft,Red,Heavyweight
06/26/2011,Tyson Griffin,Manvel Gamburyan,Red,Featherweight
06/26/2011,Javier Vazquez,Joe Stevenson,Red,Featherweight
06/26/2011,Joe Lauzon,Curt Warburton,Red,Lightweight
06/26/2011,Daniel Roberts,Rich Attonito,Blue,Welterweight
06/26/2011,Matt Grice,Ricardo Lamas,Blue,Featherweight
06/26/2011,Michael Johnson,Edward Faaloloto,Red,Lightweight
06/11/2011,Shane Carwin,Junior Dos Santos,Blue,Heavyweight
06/11/2011,Kenny Florian,Diego Nunes,Red,Featherweight
06/11/2011,Demian Maia,Mark Munoz,Blue,Middleweight
06/11/2011,Jon Olav Einemo,Dave Herman,Blue,Heavyweight
06/11/2011,Vagner Rocha,Donald Cerrone,Blue,Lightweight
06/11/2011,Yves Edwards,Sam Stout,Blue,Lightweight
06/11/2011,Jesse Bongfeldt,Chris Weidman,Blue,Middleweight
06/11/2011,Krzysztof Soszynski,Mike Massenzio,Red,Light Heavyweight
06/11/2011,Nick Ring,James Head,Red,Middleweight
06/11/2011,Dustin Poirier,Jason Young,Red,Featherweight
06/11/2011,Aaron Rosa,Joey Beltran,Blue,Heavyweight
06/11/2011,Darren Elkins,Michihiro Omigawa,Red,Featherweight
06/04/2011,Ramsey Nijem,Tony Ferguson,Blue,Ultimate Fighter 13 Welterweight Tournament Title
06/04/2011,Anthony Pettis,Clay Guida,Blue,Lightweight
06/04/2011,Ed Herman,Tim Credeur,Red,Middleweight
06/04/2011,Kyle Kingsbury,Fabio Maldonado,Red,Light Heavyweight
06/04/2011,Chuck O'Neil,Chris Cope,Blue,Welterweight
06/04/2011,Danny Downes,Jeremy Stephens,Blue,Lightweight
06/04/2011,George Roop,Josh Grispi,Red,Featherweight
06/04/2011,Shamar Bailey,Ryan McGillivray,Red,Welterweight
06/04/2011,Clay Harvison,Justin Edwards,Red,Welterweight
06/04/2011,Scott Jorgensen,Ken Stone,Red,Bantamweight
06/04/2011,Reuben Duran,Francisco Rivera,Red,Bantamweight
05/28/2011,Matt Hamill,Quinton Jackson,Blue,Light Heavyweight
05/28/2011,Roy Nelson,Frank Mir,Blue,Heavyweight
05/28/2011,Stefan Struve,Travis Browne,Blue,Heavyweight
05/28/2011,Thiago Alves,Rick Story,Blue,Welterweight
05/28/2011,Jorge Santiago,Brian Stann,Blue,Middleweight
05/28/2011,Demetrious Johnson,Miguel Torres,Red,Bantamweight
05/28/2011,Tim Boetsch,Kendall Grove,Red,Middleweight
05/28/2011,Rafaello Oliveira,Gleison Tibau,Blue,Lightweight
05/28/2011,Chris Cariaso,Michael McDonald,Blue,Bantamweight
05/28/2011,Renan Barao,Cole Escovedo,Red,Bantamweight
04/30/2011,Georges St-Pierre,Jake Shields,Red,UFC Welterweight Title
04/30/2011,Jose Aldo,Mark Hominick,Red,UFC Featherweight Title
04/30/2011,Lyoto Machida,Randy Couture,Red,Light Heavyweight
04/30/2011,Vladimir Matyushenko,Jason Brilz,Red,Light Heavyweight
04/30/2011,Benson Henderson,Mark Bocek,Red,Lightweight
04/30/2011,Nate Diaz,Rory MacDonald,Blue,Welterweight
04/30/2011,Jake Ellenberger,Sean Pierson,Red,Welterweight
04/30/2011,Claude Patrick,Daniel Roberts,Red,Welterweight
04/30/2011,Ivan Menjivar,Charlie Valencia,Red,Bantamweight
04/30/2011,Jason MacDonald,Ryan Jensen,Red,Middleweight
04/30/2011,John Makdessi,Kyle Watson,Red,Lightweight
04/30/2011,Yves Jabouin,Pablo Garza,Blue,Featherweight
03/26/2011,Phil Davis,Rogerio Nogueira,Red,Light Heavyweight
03/26/2011,Dan Hardy,Anthony Johnson,Blue,Welterweight
03/26/2011,DaMarques Johnson,Amir Sadollah,Blue,Welterweight
03/26/2011,Leonard Garcia,Chan Sung Jung,Blue,Featherweight
03/26/2011,Jon Madsen,Mike Russow,Blue,Heavyweight
03/26/2011,Mackens Semerzier,Alex Caceres,Red,Featherweight
03/26/2011,Kris McCray,John Hathaway,Blue,Welterweight
03/26/2011,Edwin Figueroa,Michael McDonald,Blue,Bantamweight
03/26/2011,Sean McCorkle,Christian Morecraft,Blue,Heavyweight
03/26/2011,TJ Waldburger,Johny Hendricks,Blue,Welterweight
03/26/2011,Aaron Simpson,Mario Miranda,Red,Middleweight
03/26/2011,Waylon Lowe,Nik Lentz,Blue,Lightweight
03/19/2011,Mauricio Rua,Jon Jones,Blue,UFC Light Heavyweight Title
03/19/2011,Urijah Faber,Eddie Wineland,Red,Bantamweight
03/19/2011,Kamal Shalorus,Jim Miller,Blue,Lightweight
03/19/2011,Nate Marquardt,Dan Miller,Red,Middleweight
03/19/2011,Brendan Schaub,Mirko Filipovic,Red,Heavyweight
03/19/2011,Eliot Marshall,Luiz Cane,Blue,Light Heavyweight
03/19/2011,Anthony Njokuani,Edson Barboza,Blue,Lightweight
03/19/2011,Mike Pyle,Ricardo Almeida,Red,Welterweight
03/19/2011,Gleison Tibau,Kurt Pellegrino,Red,Lightweight
03/19/2011,Joseph Benavidez,Ian Loveland,Red,Bantamweight
03/19/2011,Nick Catone,Constantinos Philippou,Red,Catch Weight
03/19/2011,Raphael Assuncao,Erik Koch,Blue,Featherweight
03/03/2011,Martin Kampmann,Diego Sanchez,Blue,Welterweight
03/03/2011,CB Dollaway,Mark Munoz,Blue,Middleweight
03/03/2011,Alessio Sakara,Chris Weidman,Blue,Middleweight
03/03/2011,Brian Bowles,Damacio Page,Red,Bantamweight
03/03/2011,Cyrille Diabate,Steve Cantwell,Red,Light Heavyweight
03/03/2011,Danny Castillo,Joe Stevenson,Red,Lightweight
03/03/2011,Shane Roller,Thiago Tavares,Red,Lightweight
03/03/2011,Takeya Mizugaki,Reuben Duran,Red,Bantamweight
03/03/2011,Rob Kimmons,Dongi Yang,Blue,Middleweight
03/03/2011,Rousimar Palhares,David Branch,Red,Middleweight
03/03/2011,Igor Pokrajac,Todd Brown,Red,Light Heavyweight
02/26/2011,Michael Bisping,Jorge Rivera,Red,Middleweight
02/26/2011,George Sotiropoulos,Dennis Siver,Blue,Lightweight
02/26/2011,Chris Lytle,Brian Ebersole,Blue,Welterweight
02/26/2011,Chris Camozzi,Kyle Noke,Blue,Middleweight
02/26/2011,Spencer Fisher,Ross Pearson,Blue,Lightweight
02/26/2011,Alexander Gustafsson,James Te Huna,Red,Light Heavyweight
02/26/2011,Nick Ring,Riki Fukuda,Red,Middleweight
02/26/2011,Anthony Perosh,Tom Blackledge,Red,Light Heavyweight
02/26/2011,Jason Reinhardt,Zhang Tiequan,Blue,Featherweight
02/26/2011,Mark Hunt,Chris Tuchscherer,Red,Heavyweight
02/26/2011,Maciej Jewtuszko,Curt Warburton,Blue,Lightweight
02/05/2011,Vitor Belfort,Anderson Silva,Blue,UFC Middleweight Title
02/05/2011,Forrest Griffin,Rich Franklin,Red,Light Heavyweight
02/05/2011,Ryan Bader,Jon Jones,Blue,Light Heavyweight
02/05/2011,Jake Ellenberger,Carlos Eduardo Rocha,Red,Welterweight
02/05/2011,Miguel Torres,Antonio Banuelos,Red,Bantamweight
02/05/2011,Paul Kelly,Donald Cerrone,Blue,Lightweight
02/05/2011,Michihiro Omigawa,Chad Mendes,Blue,Featherweight
02/05/2011,Demetrious Johnson,Norifumi Yamamoto,Red,Bantamweight
02/05/2011,Gabe Ruediger,Paul Taylor,Blue,Lightweight
02/05/2011,Ricardo Romero,Kyle Kingsbury,Blue,Light Heavyweight
02/05/2011,Mike Pierce,Kenny Robertson,Red,Welterweight
01/22/2011,Melvin Guillard,Evan Dunham,Red,Lightweight
01/22/2011,Tim Hague,Matt Mitrione,Blue,Heavyweight
01/22/2011,George Roop,Mark Hominick,Blue,Featherweight
01/22/2011,Pat Barry,Joey Beltran,Red,Heavyweight
01/22/2011,Cole Miller,Matt Wiman,Blue,Lightweight
01/22/2011,Cody McKenzie,Yves Edwards,Blue,Lightweight
01/22/2011,Mike Guymon,DaMarques Johnson,Blue,Welterweight
01/22/2011,Rani Yahya,Mike Brown,Red,Featherweight
01/22/2011,Waylon Lowe,Willamy Freire,Red,Lightweight
01/22/2011,Charlie Brenneman,Amilcar Alves,Red,Welterweight
01/22/2011,Chris Cariaso,Will Campuzano,Red,Bantamweight
01/01/2011,Brian Stann,Chris Leben,Red,Middleweight
01/01/2011,Dong Hyun Kim,Nate Diaz,Red,Welterweight
01/01/2011,Takanori Gomi,Clay Guida,Blue,Lightweight
01/01/2011,Jeremy Stephens,Marcus Davis,Red,Lightweight
01/01/2011,Josh Grispi,Dustin Poirier,Blue,Featherweight
01/01/2011,Phil Baroni,Brad Tavares,Blue,Middleweight
01/01/2011,Mike Brown,Diego Nunes,Blue,Featherweight
01/01/2011,Greg Soto,Daniel Roberts,Blue,Welterweight
01/01/2011,Jacob Volkmann,Antonio McKee,Red,Lightweight
12/11/2010,Josh Koscheck,Georges St-Pierre,Blue,UFC Welterweight Title
12/11/2010,Sean McCorkle,Stefan Struve,Blue,Heavyweight
12/11/2010,Charles Oliveira,Jim Miller,Blue,Lightweight
12/11/2010,Joe Stevenson,Mac Danzig,Blue,Lightweight
12/11/2010,Thiago Alves,John Howard,Red,Welterweight
12/11/2010,Dan Miller,Joe Doerksen,Red,Middleweight
12/11/2010,Mark Bocek,Dustin Hazelett,Red,Lightweight
12/11/2010,Matthew Riddle,Sean Pierson,Blue,Welterweight
12/11/2010,TJ Grant,Ricardo Almeida,Blue,Welterweight
12/11/2010,John Makdessi,Pat Audinwood,Red,Lightweight
12/04/2010,Michael Johnson,Jonathan Brookins,Blue,Ultimate Fighter 12 Lightweight Tournament Title
12/04/2010,Stephan Bonnar,Igor Pokrajac,Red,Light Heavyweight
12/04/2010,Demian Maia,Kendall Grove,Red,Middleweight
12/04/2010,Johny Hendricks,Rick Story,Blue,Welterweight
12/04/2010,Nam Phan,Leonard Garcia,Blue,Featherweight
12/04/2010,Aaron Wilkinson,Cody McKenzie,Blue,Lightweight
12/04/2010,Tyler Toner,Ian Loveland,Blue,Featherweight
12/04/2010,Kyle Watson,Sako Chivitchian,Red,Lightweight
12/04/2010,Nick Pace,Will Campuzano,Red,Bantamweight
12/04/2010,Fredson Paixao,Pablo Garza,Blue,Featherweight
12/04/2010,Rich Attonito,David Branch,Blue,Middleweight
11/20/2010,Lyoto Machida,Quinton Jackson,Blue,Light Heavyweight
11/20/2010,BJ Penn,Matt Hughes,Red,Welterweight
11/20/2010,Gerald Harris,Maiquel Falcao,Blue,Middleweight
11/20/2010,Tim Boetsch,Phil Davis,Blue,Light Heavyweight
11/20/2010,George Sotiropoulos,Joe Lauzon,Red,Lightweight
11/20/2010,Brian Foster,Matt Brown,Red,Welterweight
11/20/2010,Mark Munoz,Aaron Simpson,Red,Middleweight
11/20/2010,Karo Parisyan,Dennis Hallman,Blue,Welterweight
11/20/2010,Mike Lullo,Edson Barboza,Blue,Lightweight
11/20/2010,Paul Kelly,TJ O'Brien,Red,Lightweight
11/20/2010,Nik Lentz,Tyson Griffin,Red,Lightweight
11/13/2010,Yushin Okami,Nate Marquardt,Red,Middleweight
11/13/2010,Dennis Siver,Andre Winner,Red,Lightweight
11/13/2010,Peter Sobotta,Amir Sadollah,Blue,Welterweight
11/13/2010,Goran Reljic,Krzysztof Soszynski,Blue,Light Heavyweight
11/13/2010,Duane Ludwig,Nick Osipczak,Red,Welterweight
11/13/2010,Alexandre Ferreira,Vladimir Matyushenko,Blue,Light Heavyweight
11/13/2010,Pascal Krauss,Mark Scanlon,Red,Welterweight
11/13/2010,Rob Kimmons,Kyle Noke,Blue,Middleweight
11/13/2010,Seth Petruzelli,Karlos Vemola,Blue,Light Heavyweight
11/13/2010,Kris McCray,Carlos Eduardo Rocha,Blue,Welterweight
10/23/2010,Brock Lesnar,Cain Velasquez,Blue,UFC Heavyweight Title
10/23/2010,Martin Kampmann,Jake Shields,Blue,Welterweight
10/23/2010,Diego Sanchez,Paulo Thiago,Red,Welterweight
10/23/2010,Matt Hamill,Tito Ortiz,Red,Light Heavyweight
10/23/2010,Gabriel Gonzaga,Brendan Schaub,Blue,Heavyweight
10/23/2010,Ryan Jensen,Court McGee,Blue,Middleweight
