date,r_fighter,b_fighter,winner,weight_class
06/12/2010,Ben Rothwell,Gilbert Yvel,Red,Heavyweight
06/12/2010,Carlos Condit,Rory MacDonald,Red,Welterweight
06/12/2010,Tyson Griffin,Evan Dunham,Blue,Lightweight
06/12/2010,Mac Danzig,Matt Wiman,Blue,Lightweight
06/12/2010,David Loiseau,Mario Miranda,Blue,Middleweight
06/12/2010,James Wilks,Peter Sobotta,Red,Welterweight
06/12/2010,Ricardo Funch,Claude Patrick,Blue,Welterweight
06/12/2010,Mike Pyle,Jesse Lennox,Red,Welterweight
05/29/2010,Quinton Jackson,Rashad Evans,Blue,Light Heavyweight
05/29/2010,Michael Bisping,Dan Miller,Red,Middleweight
05/29/2010,Todd Duffee,Mike Russow,Blue,Heavyweight
05/29/2010,Jason Brilz,Rogerio Nogueira,Blue,Light Heavyweight
05/29/2010,Diego Sanchez,John Hathaway,Blue,Welterweight
05/29/2010,Amir Sadollah,Dong Hyun Kim,Blue,Welterweight
05/29/2010,Efrain Escudero,Dan Lauzon,Red,Lightweight
05/29/2010,Melvin Guillard,Waylon Lowe,Red,Lightweight
05/29/2010,Luiz Cane,Cyrille Diabate,Blue,Light Heavyweight
05/29/2010,Aaron Riley,Joe Brammer,Red,Lightweight
05/29/2010,Jesse Forbes,Ryan Jensen,Blue,Middleweight
05/08/2010,Lyoto Machida,Mauricio Rua,Blue,UFC Light Heavyweight Title
05/08/2010,Josh Koscheck,Paul Daley,Red,Welterweight
05/08/2010,Sam Stout,Jeremy Stephens,Blue,Lightweight
05/08/2010,Kevin Ferguson,Matt Mitrione,Blue,Heavyweight
05/08/2010,Patrick Cote,Alan Belcher,Blue,Middleweight
05/08/2010,Tom Lawlor,Joe Doerksen,Blue,Middleweight
05/08/2010,Marcus Davis,Jonathan Goulet,Red,Welterweight
05/08/2010,TJ Grant,Johny Hendricks,Blue,Welterweight
05/08/2010,Joey Beltran,Tim Hague,Red,Heavyweight
05/08/2010,Yoshiyuki Yoshida,Mike Guymon,Blue,Welterweight
05/08/2010,Jason MacDonald,John Salter,Blue,Middleweight
04/10/2010,Anderson Silva,Demian Maia,Red,UFC Middleweight Title
04/10/2010,BJ Penn,Frankie Edgar,Blue,UFC Lightweight Title
04/10/2010,Matt Hughes,Renzo Gracie,Red,Welterweight
04/10/2010,Terry Etim,Rafael Dos Anjos,Blue,Lightweight
04/10/2010,Kendall Grove,Mark Munoz,Blue,Middleweight
04/10/2010,Alexander Gustafsson,Phil Davis,Blue,Light Heavyweight
04/10/2010,Nick Osipczak,Rick Story,Blue,Welterweight
04/10/2010,DaMarques Johnson,Brad Blackburn,Red,Welterweight
04/10/2010,Paul Kelly,Matt Veach,Red,Lightweight
04/10/2010,Jon Madsen,Mostapha Al-Turk,Red,Heavyweight
03/31/2010,Kenny Florian,Takanori Gomi,Red,Lightweight
03/31/2010,Roy Nelson,Stefan Struve,Red,Heavyweight
03/31/2010,Nate Quarry,Jorge Rivera,Blue,Middleweight
03/31/2010,Ross Pearson,Dennis Siver,Red,Lightweight
03/31/2010,Andre Winner,Rafaello Oliveira,Red,Lightweight
03/31/2010,Jacob Volkmann,Ronys Torres,Red,Lightweight
03/31/2010,Rob Emerson,Nik Lentz,Blue,Lightweight
03/31/2010,Caol Uno,Gleison Tibau,Blue,Lightweight
03/31/2010,Yushin Okami,Lucio Linhares,Red,Middleweight
03/31/2010,Gerald Harris,Mario Miranda,Red,Middleweight
03/31/2010,Charlie Brenneman,Jason High,Red,Welterweight
03/27/2010,Georges St-Pierre,Dan Hardy,Red,UFC Welterweight Title
03/27/2010,Frank Mir,Shane Carwin,Blue,UFC Interim Heavyweight Title
03/27/2010,Kurt Pellegrino,Fabricio Camoes,Red,Lightweight
03/27/2010,Ben Saunders,Jon Fitch,Blue,Welterweight
03/27/2010,Jim Miller,Mark Bocek,Red,Lightweight
03/27/2010,Nate Diaz,Rory Markham,Red,Welterweight
03/27/2010,Ricardo Almeida,Matt Brown,Red,Welterweight
03/27/2010,Rousimar Palhares,Tomasz Drwal,Red,Middleweight
03/27/2010,Rodney Wallace,Jared Hamman,Blue,Light Heavyweight
03/27/2010,Matthew Riddle,Greg Soto,Red,Welterweight
03/21/2010,Brandon Vera,Jon Jones,Blue,Light Heavyweight
03/21/2010,Junior Dos Santos,Gabriel Gonzaga,Red,Heavyweight
03/21/2010,Cheick Kongo,Paul Buentello,Red,Heavyweight
03/21/2010,Alessio Sakara,James Irvin,Red,Middleweight
03/21/2010,Clay Guida,Shannon Gugerty,Red,Lightweight
03/21/2010,Eliot Marshall,Vladimir Matyushenko,Blue,Light Heavyweight
03/21/2010,Duane Ludwig,Darren Elkins,Blue,Lightweight
03/21/2010,John Howard,Daniel Roberts,Red,Welterweight
03/21/2010,Brendan Schaub,Chase Gormley,Red,Heavyweight
03/21/2010,Mike Pierce,Julio Paulino,Red,Welterweight
03/21/2010,Eric Schafer,Jason Brilz,Blue,Light Heavyweight
02/20/2010,Cain Velasquez,Antonio Rodrigo Nogueira,Red,Heavyweight
02/20/2010,Wanderlei Silva,Michael Bisping,Red,Middleweight
02/20/2010,George Sotiropoulos,Joe Stevenson,Red,Lightweight
02/20/2010,Ryan Bader,Keith Jardine,Red,Light Heavyweight
02/20/2010,Mirko Filipovic,Anthony Perosh,Red,Heavyweight
02/20/2010,Krzysztof Soszynski,Stephan Bonnar,Red,Light Heavyweight
02/20/2010,Chris Lytle,Brian Foster,Red,Welterweight
02/20/2010,CB Dollaway,Goran Reljic,Red,Middleweight
02/20/2010,James Te Huna,Igor Pokrajac,Red,Light Heavyweight
02/06/2010,Randy Couture,Mark Coleman,Red,Light Heavyweight
02/06/2010,Chael Sonnen,Nate Marquardt,Red,Middleweight
02/06/2010,Paulo Thiago,Mike Swick,Red,Welterweight
02/06/2010,Demian Maia,Dan Miller,Red,Middleweight
02/06/2010,Matt Serra,Frank Trigg,Red,Welterweight
02/06/2010,Mac Danzig,Justin Buchholz,Red,Lightweight
02/06/2010,Melvin Guillard,Ronys Torres,Red,Lightweight
02/06/2010,Rob Emerson,Phillipe Nover,Red,Lightweight
02/06/2010,Phil Davis,Brian Stann,Red,Light Heavyweight
02/06/2010,Chris Tuchscherer,Tim Hague,Red,Heavyweight
02/06/2010,Joey Beltran,Rolles Gracie,Red,Heavyweight
01/11/2010,Gray Maynard,Nate Diaz,Red,Lightweight
01/11/2010,Evan Dunham,Efrain Escudero,Red,Lightweight
01/11/2010,Aaron Simpson,Tom Lawlor,Red,Middleweight
01/11/2010,Amir Sadollah,Brad Blackburn,Red,Welterweight
01/11/2010,Chris Leben,Jay Silva,Red,Middleweight
01/11/2010,Rick Story,Jesse Lennox,Red,Welterweight
01/11/2010,Rory MacDonald,Mike Guymon,Red,Welterweight
01/11/2010,Rafael Dos Anjos,Kyle Bradley,Red,Lightweight
01/11/2010,Gerald Harris,John Salter,Red,Middleweight
01/11/2010,Nick Catone,Jesse Forbes,Red,Middleweight
01/02/2010,Rashad Evans,Thiago Silva,Red,Light Heavyweight
01/02/2010,Paul Daley,Dustin Hazelett,Red,Welterweight
01/02/2010,Sam Stout,Joe Lauzon,Red,Lightweight
01/02/2010,Jim Miller,Duane Ludwig,Red,Lightweight
01/02/2010,Junior Dos Santos,Gilbert Yvel,Red,Heavyweight
01/02/2010,Martin Kampmann,Jacob Volkmann,Red,Welterweight
01/02/2010,Cole Miller,Dan Lauzon,Red,Lightweight
01/02/2010,Mark Munoz,Ryan Jensen,Red,Middleweight
01/02/2010,Jake Ellenberger,Mike Pyle,Red,Welterweight
01/02/2010,Rafaello Oliveira,John Gunderson,Red,Lightweight
12/12/2009,BJ Penn,Diego Sanchez,Red,UFC Lightweight Title
12/12/2009,Frank Mir,Cheick Kongo,Red,Heavyweight
12/12/2009,Jon Fitch,Mike Pierce,Red,Welterweight
12/12/2009,Kenny Florian,Clay Guida,Red,Lightweight
12/12/2009,Stefan Struve,Paul Buentello,Red,Heavyweight
12/12/2009,Alan Belcher,Wilson Gouveia,Red,Catch Weight
12/12/2009,Matt Wiman,Shane Nelson,Red,Lightweight
12/12/2009,Johny Hendricks,Ricardo Funch,Red,Welterweight
12/12/2009,Rousimar Palhares,Lucio Linhares,Red,Middleweight
12/12/2009,DaMarques Johnson,Edgar Garcia,Red,Welterweight
12/12/2009,TJ Grant,Kevin Burns,Red,Welterweight
12/05/2009,Roy Nelson,Brendan Schaub,Red,Ultimate Fighter 10 Heavyweight Tournament Title
12/05/2009,Matt Hamill,Jon Jones,Red,Light Heavyweight
12/05/2009,Kevin Ferguson,Houston Alexander,Red,Catch Weight
12/05/2009,Frankie Edgar,Matt Veach,Red,Lightweight
12/05/2009,Matt Mitrione,Marcus Jones,Red,Heavyweight
12/05/2009,James McSweeney,Darrill Schoonover,Red,Heavyweight
12/05/2009,Jon Madsen,Justin Wren,Red,Heavyweight
12/05/2009,Brian Stann,Rodney Wallace,Red,Light Heavyweight
12/05/2009,John Howard,Dennis Hallman,Red,Welterweight
12/05/2009,Mark Bocek,Joe Brammer,Red,Lightweight
11/21/2009,Forrest Griffin,Tito Ortiz,Red,Light Heavyweight
11/21/2009,Josh Koscheck,Anthony Johnson,Red,Welterweight
11/21/2009,Paulo Thiago,Jacob Volkmann,Red,Welterweight
11/21/2009,Rogerio Nogueira,Luiz Cane,Red,Light Heavyweight
11/21/2009,Amir Sadollah,Phil Baroni,Red,Welterweight
11/21/2009,Ben Saunders,Marcus Davis,Red,Welterweight
11/21/2009,Kendall Grove,Jake Rosholt,Red,Middleweight
11/21/2009,Brian Foster,Brock Larson,Red,Welterweight
11/21/2009,George Sotiropoulos,Jason Dent,Red,Lightweight
11/14/2009,Randy Couture,Brandon Vera,Red,Light Heavyweight
11/14/2009,Dan Hardy,Mike Swick,Red,Welterweight
11/14/2009,Michael Bisping,Denis Kang,Red,Middleweight
11/14/2009,Matt Brown,James Wilks,Red,Welterweight
11/14/2009,Ross Pearson,Aaron Riley,Red,Lightweight
11/14/2009,John Hathaway,Paul Taylor,Red,Welterweight
11/14/2009,Terry Etim,Shannon Gugerty,Red,Lightweight
11/14/2009,Nick Osipczak,Matthew Riddle,Red,Welterweight
11/14/2009,Dennis Siver,Paul Kelly,Red,Lightweight
11/14/2009,Alexander Gustafsson,Jared Hamman,Red,Light Heavyweight
11/14/2009,Andre Winner,Rolando Delgado,Red,Lightweight
10/24/2009,Lyoto Machida,Mauricio Rua,Red,UFC Light Heavyweight Title
10/24/2009,Cain Velasquez,Ben Rothwell,Red,Heavyweight
10/24/2009,Gleison Tibau,Josh Neer,Red,Lightweight
10/24/2009,Joe Stevenson,Spencer Fisher,Red,Lightweight
10/24/2009,Anthony Johnson,Yoshiyuki Yoshida,Red,Welterweight
10/24/2009,Ryan Bader,Eric Schafer,Red,Light Heavyweight
10/24/2009,Pat Barry,Antoni Hardonk,Red,Heavyweight
10/24/2009,Chael Sonnen,Yushin Okami,Red,Middleweight
10/24/2009,Jorge Rivera,Rob Kimmons,Red,Middleweight
10/24/2009,Kyle Kingsbury,Razak Al-Hassan,Red,Light Heavyweight
10/24/2009,Stefan Struve,Chase Gormley,Red,Heavyweight
09/19/2009,Vitor Belfort,Rich Franklin,Red,Catch Weight
09/19/2009,Junior Dos Santos,Mirko Filipovic,Red,Heavyweight
09/19/2009,Paul Daley,Martin Kampmann,Red,Welterweight
09/19/2009,Josh Koscheck,Frank Trigg,Red,Welterweight
09/19/2009,Tyson Griffin,Hermes Franca,Red,Lightweight
09/19/2009,Efrain Escudero,Cole Miller,Red,Lightweight
09/19/2009,Tomasz Drwal,Drew McFedries,Red,Middleweight
09/19/2009,Jim Miller,Steve Lopez,Red,Lightweight
09/19/2009,Nik Lentz,Rafaello Oliveira,Red,Lightweight
09/19/2009,Rick Story,Brian Foster,Red,Welterweight
09/19/2009,Eliot Marshall,Jason Brilz,Red,Light Heavyweight
09/19/2009,Vladimir Matyushenko,Igor Pokrajac,Red,Light Heavyweight
09/19/2009,Rafael Dos Anjos,Rob Emerson,Red,Lightweight
09/16/2009,Nate Diaz,Melvin Guillard,Red,Lightweight
09/16/2009,Gray Maynard,Roger Huerta,Red,Lightweight
09/16/2009,Carlos Condit,Jake Ellenberger,Red,Welterweight
09/16/2009,Nate Quarry,Tim Credeur,Red,Middleweight
09/16/2009,Brian Stann,Steve Cantwell,Red,Light Heavyweight
09/16/2009,Mike Pyle,Chris Wilson,Red,Welterweight
09/16/2009,CB Dollaway,Jay Silva,Red,Middleweight
09/16/2009,Jeremy Stephens,Justin Buchholz,Red,Lightweight
09/16/2009,Mike Pierce,Brock Larson,Red,Welterweight
09/16/2009,Ryan Jensen,Steve Steinbeiss,Red,Middleweight
08/29/2009,Antonio Rodrigo Nogueira,Randy Couture,Red,Heavyweight
08/29/2009,Thiago Silva,Keith Jardine,Red,Light Heavyweight
08/29/2009,Jake Rosholt,Chris Leben,Red,Middleweight
08/29/2009,Nate Marquardt,Demian Maia,Red,Middleweight
08/29/2009,Brandon Vera,Krzysztof Soszynski,Red,Light Heavyweight
08/29/2009,Aaron Simpson,Ed Herman,Red,Middleweight
08/29/2009,Gabriel Gonzaga,Chris Tuchscherer,Red,Heavyweight
08/29/2009,Mike Russow,Justin McCully,Red,Heavyweight
08/29/2009,Todd Duffee,Tim Hague,Red,Heavyweight
08/29/2009,Mark Munoz,Nick Catone,Red,Middleweight
08/29/2009,Evan Dunham,Marcus Aurelio,Red,Lightweight
08/08/2009,BJ Penn,Kenny Florian,Red,UFC Lightweight Title
08/08/2009,Anderson Silva,Forrest Griffin,Red,Light Heavyweight
08/08/2009,Aaron Riley,Shane Nelson,Red,Lightweight
08/08/2009,Johny Hendricks,Amir Sadollah,Red,Welterweight
08/08/2009,Ricardo Almeida,Kendall Grove,Red,Middleweight
08/08/2009,Kurt Pellegrino,Josh Neer,Red,Lightweight
08/08/2009,John Howard,Tamdan McCrory,Red,Welterweight
08/08/2009,Alessio Sakara,Thales Leites,Red,Middleweight
08/08/2009,Matthew Riddle,Dan Cramer,Red,Welterweight
08/08/2009,George Sotiropoulos,George Roop,Red,Lightweight
08/08/2009,Jesse Lennox,Danillo Villefort,Red,Welterweight
07/11/2009,Jon Fitch,Paulo Thiago,Red,Welterweight
07/11/2009,Brock Lesnar,Frank Mir,Red,UFC Heavyweight Title
07/11/2009,Georges St-Pierre,Thiago Alves,Red,UFC Welterweight Title
07/11/2009,Dan Henderson,Michael Bisping,Red,Middleweight
07/11/2009,Yoshihiro Akiyama,Alan Belcher,Red,Middleweight
07/11/2009,Mark Coleman,Stephan Bonnar,Red,Light Heavyweight
07/11/2009,Jim Miller,Mac Danzig,Red,Lightweight
07/11/2009,Jon Jones,Jake O'Brien,Red,Light Heavyweight
07/11/2009,Dong Hyun Kim,TJ Grant,Red,Welterweight
07/11/2009,Tom Lawlor,CB Dollaway,Red,Middleweight
07/11/2009,Shannon Gugerty,Matt Grice,Red,Lightweight
06/20/2009,Diego Sanchez,Clay Guida,Red,Lightweight
06/20/2009,James Wilks,DaMarques Johnson,Red,Ultimate Fighter 9 Welterweight Tournament Title
06/20/2009,Chris Lytle,Kevin Burns,Red,Welterweight
06/20/2009,Ross Pearson,Andre Winner,Red,Ultimate Fighter 9 Lightweight Tournament Title
06/20/2009,Joe Stevenson,Nate Diaz,Red,Lightweight
06/20/2009,Melvin Guillard,Gleison Tibau,Red,Lightweight
06/20/2009,Brad Blackburn,Edgar Garcia,Red,Welterweight
06/20/2009,Tomasz Drwal,Mike Ciesnolevicz,Red,Light Heavyweight
06/20/2009,Nick Osipczak,Frank Lester,Red,Welterweight
06/20/2009,Jason Dent,Cameron Dollar,Red,Lightweight
06/13/2009,Rich Franklin,Wanderlei Silva,Red,Catch Weight
06/13/2009,Cain Velasquez,Cheick Kongo,Red,Heavyweight
06/13/2009,Mirko Filipovic,Mostapha Al-Turk,Red,Heavyweight
06/13/2009,Mike Swick,Ben Saunders,Red,Welterweight
06/13/2009,Spencer Fisher,Caol Uno,Red,Lightweight
06/13/2009,Dan Hardy,Marcus Davis,Red,Welterweight
06/13/2009,Terry Etim,Justin Buchholz,Red,Lightweight
06/13/2009,Dennis Siver,Dale Hartt,Red,Lightweight
06/13/2009,Paul Taylor,Peter Sobotta,Red,Welterweight
06/13/2009,Paul Kelly,Rolando Delgado,Red,Lightweight
06/13/2009,Stefan Struve,Denis Stojnic,Red,Heavyweight
06/13/2009,John Hathaway,Rick Story,Red,Welterweight
05/23/2009,Lyoto Machida,Rashad Evans,Red,UFC Light Heavyweight Title
05/23/2009,Matt Hughes,Matt Serra,Red,Welterweight
05/23/2009,Drew McFedries,Xavier Foupa-Pokam,Red,Middleweight
05/23/2009,Chael Sonnen,Dan Miller,Red,Middleweight
05/23/2009,Frankie Edgar,Sean Sherk,Red,Lightweight
05/23/2009,Brock Larson,Mike Pyle,Red,Welterweight
05/23/2009,Tim Hague,Pat Barry,Red,Heavyweight
05/23/2009,Kyle Bradley,Phillipe Nover,Red,Lightweight
05/23/2009,Krzysztof Soszynski,Andre Gusmao,Red,Light Heavyweight
05/23/2009,Yoshiyuki Yoshida,Brandon Wolff,Red,Welterweight
05/23/2009,George Roop,David Kaplan,Red,Lightweight
04/18/2009,Anderson Silva,Thales Leites,Red,UFC Middleweight Title
04/18/2009,Sam Stout,Matt Wiman,Red,Lightweight
04/18/2009,Mauricio Rua,Chuck Liddell,Red,Light Heavyweight
04/18/2009,Krzysztof Soszynski,Brian Stann,Red,Light Heavyweight
04/18/2009,Cheick Kongo,Antoni Hardonk,Red,Heavyweight
04/18/2009,Luiz Cane,Steve Cantwell,Red,Light Heavyweight
04/18/2009,Denis Kang,Xavier Foupa-Pokam,Red,Middleweight
04/18/2009,Nate Quarry,Jason MacDonald,Red,Middleweight
04/18/2009,Ed Herman,David Loiseau,Red,Middleweight
04/18/2009,Mark Bocek,David Bielkheden,Red,Lightweight
04/18/2009,TJ Grant,Ryo Chonan,Red,Welterweight
04/18/2009,Eliot Marshall,Vinny Magalhaes,Red,Light Heavyweight
04/01/2009,Martin Kampmann,Carlos Condit,Red,Welterweight
04/01/2009,Ryan Bader,Carmelo Marrero,Red,Light Heavyweight
04/01/2009,Tyson Griffin,Rafael Dos Anjos,Red,Lightweight
04/01/2009,Cole Miller,Junie Browning,Red,Lightweight
04/01/2009,Gleison Tibau,Jeremy Stephens,Red,Lightweight
04/01/2009,Ricardo Almeida,Matt Horwich,Red,Middleweight
04/01/2009,Brock Larson,Jesse Sanders,Red,Welterweight
04/01/2009,Tim Credeur,Nick Catone,Red,Middleweight
04/01/2009,Jorge Rivera,Nissen Osterneck,Red,Middleweight
04/01/2009,Rob Kimmons,Joe Vedepo,Red,Middleweight
04/01/2009,Aaron Simpson,Tim McKenzie,Red,Middleweight
03/07/2009,Quinton Jackson,Keith Jardine,Red,Light Heavyweight
03/07/2009,Shane Carwin,Gabriel Gonzaga,Red,Heavyweight
03/07/2009,Matt Brown,Pete Sell,Red,Welterweight
03/07/2009,Matt Hamill,Mark Munoz,Red,Light Heavyweight
03/07/2009,Gray Maynard,Jim Miller,Red,Lightweight
03/07/2009,Tamdan McCrory,Ryan Madigan,Red,Welterweight
03/07/2009,Kendall Grove,Jason Day,Red,Middleweight
03/07/2009,Jason Brilz,Tim Boetsch,Red,Light Heavyweight
03/07/2009,Brandon Vera,Michael Patt,Red,Light Heavyweight
03/07/2009,Shane Nelson,Aaron Riley,Red,Lightweight
02/21/2009,Diego Sanchez,Joe Stevenson,Red,Lightweight
02/21/2009,Dan Hardy,Rory Markham,Red,Welterweight
02/21/2009,Nate Marquardt,Wilson Gouveia,Red,Middleweight
02/21/2009,Demian Maia,Chael Sonnen,Red,Middleweight
02/21/2009,Paulo Thiago,Josh Koscheck,Red,Welterweight
02/21/2009,Terry Etim,Brian Cobb,Red,Lightweight
02/21/2009,Junior Dos Santos,Stefan Struve,Red,Heavyweight
02/21/2009,Evan Dunham,Per Eklund,Red,Lightweight
02/21/2009,Mike Ciesnolevicz,Neil Grove,Red,Heavyweight
02/21/2009,Paul Kelly,Troy Mandaloniz,Red,Welterweight
02/07/2009,Joe Lauzon,Jeremy Stephens,Red,Lightweight
02/07/2009,Cain Velasquez,Denis Stojnic,Red,Heavyweight
02/07/2009,Josh Neer,Mac Danzig,Red,Lightweight
02/07/2009,Anthony Johnson,Luigi Fioravanti,Red,Welterweight
02/07/2009,Kurt Pellegrino,Rob Emerson,Red,Lightweight
02/07/2009,Dan Miller,Jake Rosholt,Red,Middleweight
02/07/2009,Matt Veach,Matt Grice,Red,Lightweight
02/07/2009,Gleison Tibau,Rich Clementi,Red,Lightweight
02/07/2009,Nick Catone,Derek Downey,Red,Middleweight
02/07/2009,Matthew Riddle,Steve Bruno,Red,Welterweight
01/31/2009,Georges St-Pierre,BJ Penn,Red,UFC Welterweight Title
01/31/2009,Lyoto Machida,Thiago Silva,Red,Light Heavyweight
01/31/2009,Jon Jones,Stephan Bonnar,Red,Light Heavyweight
01/31/2009,Clay Guida,Nate Diaz,Red,Lightweight
01/31/2009,Jon Fitch,Akihiro Gono,Red,Welterweight
01/31/2009,Thiago Tavares,Manvel Gamburyan,Red,Lightweight
01/31/2009,John Howard,Chris Wilson,Red,Welterweight
01/31/2009,Jake O'Brien,Christian Wellisch,Red,Light Heavyweight
01/31/2009,Dan Cramer,Matt Arroyo,Red,Welterweight
01/17/2009,Dan Henderson,Rich Franklin,Red,Light Heavyweight
01/17/2009,Mauricio Rua,Mark Coleman,Red,Light Heavyweight
01/17/2009,Rousimar Palhares,Jeremy Horn,Red,Middleweight
01/17/2009,Alan Belcher,Denis Kang,Red,Middleweight
01/17/2009,Marcus Davis,Chris Lytle,Red,Welterweight
01/17/2009,John Hathaway,Tom Egan,Red,Welterweight
01/17/2009,Martin Kampmann,Alexandre Barros,Red,Welterweight
01/17/2009,Eric Schafer,Antonio Mendes,Red,Light Heavyweight
01/17/2009,Tomasz Drwal,Ivan Serati,Red,Light Heavyweight
01/17/2009,Dennis Siver,Nate Mohr,Red,Lightweight
12/27/2008,Rashad Evans,Forrest Griffin,Red,UFC Light Heavyweight Title
12/27/2008,Frank Mir,Antonio Rodrigo Nogueira,Red,UFC Interim Heavyweight Title
12/27/2008,CB Dollaway,Mike Massenzio,Red,Middleweight
12/27/2008,Quinton Jackson,Wanderlei Silva,Red,Light Heavyweight
12/27/2008,Cheick Kongo,Mostapha Al-Turk,Red,Heavyweight
12/27/2008,Yushin Okami,Dean Lister,Red,Middleweight
12/27/2008,Antoni Hardonk,Mike Wessel,Red,Heavyweight
12/27/2008,Matt Hamill,Reese Andy,Red,Light Heavyweight
12/27/2008,Brad Blackburn,Ryo Chonan,Red,Welterweight
12/27/2008,Pat Barry,Dan Evensen,Red,Heavyweight
12/13/2008,Efrain Escudero,Phillipe Nover,Red,Ultimate Fighter 8 Lightweight Tournament Title
12/13/2008,Ryan Bader,Vinny Magalhaes,Red,Ultimate Fighter 8 Light Heavyweight Tournament Title
12/13/2008,Anthony Johnson,Kevin Burns,Red,Welterweight
12/13/2008,Wilson Gouveia,Jason MacDonald,Red,Middleweight
12/13/2008,Junie Browning,David Kaplan,Red,Lightweight
12/13/2008,Krzysztof Soszynski,Shane Primm,Red,Light Heavyweight
12/13/2008,Eliot Marshall,Jules Bruchez,Red,Light Heavyweight
12/13/2008,Tom Lawlor,Kyle Kingsbury,Red,Light Heavyweight
12/13/2008,Shane Nelson,George Roop,Red,Lightweight
12/13/2008,Rolando Delgado,John Polakowski,Red,Lightweight
12/10/2008,Josh Koscheck,Yoshiyuki Yoshida,Red,Welterweight
12/10/2008,Mike Swick,Jonathan Goulet,Red,Welterweight
12/10/2008,Steve Cantwell,Razak Al-Hassan,Red,Light Heavyweight
12/10/2008,Tim Credeur,Nate Loughran,Red,Middleweight
12/10/2008,Jim Miller,Matt Wiman,Red,Lightweight
12/10/2008,Luigi Fioravanti,Brodie Farber,Red,Catch Weight
12/10/2008,Steve Bruno,Johnny Rees,Red,Welterweight
12/10/2008,Ben Saunders,Brandon Wolff,Red,Welterweight
12/10/2008,Dale Hartt,Corey Hill,Red,Lightweight
12/10/2008,Justin McCully,Eddie Sanchez,Red,Heavyweight
11/15/2008,Brock Lesnar,Randy Couture,Red,UFC Heavyweight Title
11/15/2008,Kenny Florian,Joe Stevenson,Red,Lightweight
11/15/2008,Dustin Hazelett,Tamdan McCrory,Red,Welterweight
11/15/2008,Gabriel Gonzaga,Josh Hendricks,Red,Heavyweight
11/15/2008,Demian Maia,Nate Quarry,Red,Middleweight
11/15/2008,Aaron Riley,Jorge Gurgel,Red,Lightweight
11/15/2008,Jeremy Stephens,Rafael Dos Anjos,Red,Lightweight
11/15/2008,Mark Bocek,Alvin Robinson,Red,Lightweight
11/15/2008,Matt Brown,Ryan Thomas,Red,Welterweight
10/25/2008,Anderson Silva,Patrick Cote,Red,UFC Middleweight Title
10/25/2008,Thiago Alves,Josh Koscheck,Red,Welterweight
10/25/2008,Gray Maynard,Rich Clementi,Red,Lightweight
10/25/2008,Junior Dos Santos,Fabricio Werdum,Red,Heavyweight
10/25/2008,Sean Sherk,Tyson Griffin,Red,Lightweight
10/25/2008,Thales Leites,Drew McFedries,Red,Middleweight
10/25/2008,Spencer Fisher,Shannon Gugerty,Red,Lightweight
10/25/2008,Dan Miller,Matt Horwich,Red,Middleweight
10/25/2008,Hermes Franca,Marcus Aurelio,Red,Lightweight
10/25/2008,Pete Sell,Joshua Burkman,Red,Welterweight
10/18/2008,Michael Bisping,Chris Leben,Red,Middleweight
10/18/2008,Keith Jardine,Brandon Vera,Red,Light Heavyweight
10/18/2008,Luiz Cane,Rameau Thierry Sokoudjou,Red,Light Heavyweight
10/18/2008,Chris Lytle,Paul Taylor,Red,Welterweight
10/18/2008,Marcus Davis,Paul Kelly,Red,Welterweight
10/18/2008,Dan Hardy,Akihiro Gono,Red,Welterweight
10/18/2008,Shane Carwin,Neil Wain,Red,Heavyweight
10/18/2008,David Bielkheden,Jess Liaudin,Red,Lightweight
10/18/2008,Terry Etim,Sam Stout,Red,Lightweight
10/18/2008,Jim Miller,David Baron,Red,Lightweight
10/18/2008,Per Eklund,Samy Schiavo,Red,Lightweight
09/17/2008,Nate Diaz,Josh Neer,Red,Lightweight
09/17/2008,Clay Guida,Mac Danzig,Red,Lightweight
09/17/2008,Alan Belcher,Ed Herman,Red,Middleweight
09/17/2008,Eric Schafer,Houston Alexander,Red,Light Heavyweight
09/17/2008,Alessio Sakara,Joe Vedepo,Red,Middleweight
09/17/2008,Wilson Gouveia,Ryan Jensen,Red,Middleweight
09/17/2008,Joe Lauzon,Kyle Bradley,Red,Lightweight
09/17/2008,Jason Brilz,Brad Morris,Red,Light Heavyweight
09/17/2008,Mike Massenzio,Drew McFedries,Red,Middleweight
09/17/2008,Dan Miller,Rob Kimmons,Red,Middleweight
09/06/2008,Rashad Evans,Chuck Liddell,Red,Light Heavyweight
09/06/2008,Rich Franklin,Matt Hamill,Red,Light Heavyweight
09/06/2008,Dan Henderson,Rousimar Palhares,Red,Middleweight
09/06/2008,Nate Marquardt,Martin Kampmann,Red,Middleweight
09/06/2008,Dong Hyun Kim,Matt Brown,Red,Welterweight
09/06/2008,Kurt Pellegrino,Thiago Tavares,Red,Lightweight
09/06/2008,Tim Boetsch,Michael Patt,Red,Light Heavyweight
09/06/2008,Jason MacDonald,Jason Lambert,Red,Middleweight
09/06/2008,Ryo Chonan,Roan Carneiro,Red,Welterweight
08/09/2008,Georges St-Pierre,Jon Fitch,Red,UFC Welterweight Title
08/09/2008,Brock Lesnar,Heath Herring,Red,Heavyweight
08/09/2008,Rob Emerson,Manvel Gamburyan,Red,Lightweight
08/09/2008,Kenny Florian,Roger Huerta,Red,Lightweight
